index,name,prov,dist,pale,region,jews,total,type,no_jews,is_census,total_flag,jewish_flag,comments,name_he,modern_name,dist_code,index_sht,osm_id,wikidata_id,lat,lon
381,Berezdov,Volhinia,Novograd-Volynskii,1,South-West,1319,2687,mestechko,0,1,"","","","","Берездів, Берездівська сільська громада, Шепетівський район, Хмельницька область, 30053, Україна",0808,0808Br2,1489631662,Q2040277,50.460449,27.116673
382,Chizhovka,Volhinia,Novograd-Volynskii,1,South-West,91,635,derevnia,0,1,"","","","","Чижівка, Житомирська область, Україна",0808,0808Cz1,337518150,Q4515784,50.6675866,27.618603
383,Dolgosel'e,Volhinia,Novograd-Volynskii,1,South-West,120,820,derevnia,0,1,"","","","",Dolgosel'e (Kamenka),0808,0808Dl1,,"",51.15,27.5
384,Dovbysh,Volhinia,Novograd-Volynskii,1,South-West,92,872,derevnia,0,1,"","","","","Довбиш, Довбиська селищна громада, Звягельський район, Житомирська область, 12724, Україна",0808,0808Dv1,337523156,Q2993483,50.371498,27.985924
385,Emil'chik,Volhinia,Novograd-Volynskii,1,South-West,1049,2477,selo,0,1,"","","","","Ємільчине, Житомирська область, Україна",0808,0808Em1,337514704,Q2641633,50.872091,27.8047443
386,Gorodnitsa,Volhinia,Novograd-Volynskii,1,South-West,1310,2314,mestechko,0,1,"","","","","Городниця, Городницька селищна громада, Звягельський район, Житомирська область, 11714, Україна",0808,0808Gr1,337515899,Q2670476,50.80627,27.31407
387,Kamennyi Brod,Volhinia,Novograd-Volynskii,1,South-West,1147,1773,derevnia,0,1,"","","","","Жовте, Житомирська область, Україна",0808,0808Km1,337522370,Q2657922,50.4181836,27.8381143
388,Korets,Volhinia,Novograd-Volynskii,1,South-West,4608,6060,mestechko,0,1,"","","",קורץ,"Корець, Корецька міська громада, Рівненський район, Рівненська область, 34700, Україна",0808,0808Kr1,1489631667,Q997398,50.6194566,27.159712
389,Krasnostav,Volhinia,Novograd-Volynskii,1,South-West,1222,2194,mestechko,0,1,"","","","","Красностав, Берездівська сільська громада, Шепетівський район, Хмельницька область, 30085, Україна",0808,0808Kr2,337522431,Q4239088,50.4094642,27.1791527
390,Liubar,Volhinia,Novograd-Volynskii,1,South-West,5435,12507,mestechko,0,1,"","","",ליובר‎,"Любар, Любарська селищна громада, Житомирський район, Житомирська область, 13101, Україна",0808,0808Lb1,337540453,Q2652151,49.9231632,27.7487535
391,Mar'ianovka Guta,Volhinia,Novograd-Volynskii,1,South-West,106,710,derevnia,0,1,"","",http://rujen.ru/index.php/%D0%93%D0%A3%D0%A2%D0%90_%D0%9C%D0%90%D0%A0%D0%AC%D0%AF%D0%9D%D0%9E%D0%92%D0%9A%D0%90,"","Стара Гута, Житомирська область, Україна",0808,0808Mr1,337517857,Q4439656,50.686451,27.823219
392,Miropol',Volhinia,Novograd-Volynskii,1,South-West,1912,4914,mestechko,0,1,"","","","","Миропіль, Миропільська селищна громада, Житомирський район, Житомирська область, 13038, Україна",0808,0808Mr2,337534123,Q2980442,50.1099029,27.697456
393,Novaia Chartoriia,Volhinia,Novograd-Volynskii,1,South-West,502,1872,mestechko,0,1,"","","","","Нова Чортория, Любарська селищна громада, Житомирський район, Житомирська область, 13120, Україна",0808,0808Nv1,337536658,Q4322387,50.031738,27.70134
394,Novograd-Volynsk,Volhinia,Novograd-Volynskii,1,South-West,9378,16904,Uezdnyi gorod,0,1,"","","",זוויאהל,"Звягель, Житомирська область, Україна",0808,0808Nv2,146498192,Q149024,50.5917622,27.6066973
395,Novyi Korets,Volhinia,Novograd-Volynskii,1,South-West,951,2502,mestechko,0,1,"","","","","Новий Корець, Рівненська область, Україна",0808,0808Nv3,337518890,Q4326674,50.61264,27.138981
396,Ostropol',Volhinia,Novograd-Volynskii,1,South-West,2714,7505,mestechko,0,1,"","","","","Старий Остропіль, Староостропільська сільська громада, Хмельницький район, Хмельницька область, 31146, Україна",0808,0808Os1,337544267,Q1012604,49.807892,27.559225
397,Pogorieloe,Volhinia,Novograd-Volynskii,1,South-West,67,578,derevnia,0,1,"","","","","Скараднянскі сельскі Савет, Ельскі раён, Гомельская вобласць, Беларусь",0808,0808Pg1,243025303,Q4366712,51.61797,28.888008
398,Polonnoe,Volhinia,Novograd-Volynskii,1,South-West,7910,16288,mestechko,0,1,"","","",פולונה,"Полонне, Полонська міська громада, Шепетівський район, Хмельницька область, 30500-30509, Україна",0808,0808Pl1,664074031,Q997351,50.1193439,27.5089702
399,Paninka,Volhinia,Novograd-Volynskii,1,South-West,206,1025,derevnia,0,1,"","","","","Понінка, Хмельницька область, Україна",0808,0808Pn1,337527159,Q1973731,50.19138,27.56126
400,Rogachev,Volhinia,Novograd-Volynskii,1,South-West,1303,1381,mestechko,0,1,"","","",רוהאצ'יב,"Рогачів, Баранівська міська громада, Звягельський район, Житомирська область, 12722, Україна",0808,0808Rg1,337522262,Q4395415,50.4092607,27.7222824
401,Romanov,Volhinia,Novograd-Volynskii,1,South-West,2599,5645,mestechko,0,1,"","","","","Романів, Романівська селищна громада, Житомирський район, Житомирська область, 13002, Україна",0808,0808Rm1,337528233,Q2629338,50.1476608,27.9313692
402,Sokolov,Volhinia,Novograd-Volynskii,1,South-West,239,770,selo,0,1,"","","","","Соколів, Курненська сільська громада, Житомирський район, Житомирська область, 12021, Україна",0808,0808Sk1,337520816,Q4427266,50.496601,28.07007
403,Seredniaia,Volhinia,Novograd-Volynskii,1,South-West,104,674,derevnia,0,1,"","","","","Середня, Житомирська область, Україна",0808,0808Sr1,337524324,Q4417520,50.3365238,27.5596188
404,Varvarovka,Volhinia,Novograd-Volynskii,1,South-West,62,621,derevnia,0,1,"","","There are 2 countries with this name, was chosen by population and Emilchin history: http://www.jewishperson.org/emilchino/emilchino/","","Варварівка, Центральний район, Миколаїв, Миколаївська міська громада, Миколаївський район, Миколаївська область, 54000, Україна",0808,0808Vr1,2416748,Q4103639,46.99205,31.941372
405,Bogdanovka,Volhinia,Ovruch,1,South-West,59,583,derevnia,0,1,"","","","","Богданівка, Житомирська область, Україна",0809,0809Bg1,337509863,Q4089355,51.2869915,28.9702568
406,Bol'shie Kleshchi,Volhinia,Ovruch,1,South-West,103,959,selo,0,1,"","","","","Народицька селищна громада, Житомирська область, Україна",0809,0809Bl1,13161810109,Q12088488,51.0691842,29.1735728
407,Bazar,Volhinia,Ovruch,1,South-West,833,1976,mestechko,0,1,"","","","","Базар, Народицька селищна громада, Коростенський район, Житомирська область, 11452, Україна",0809,0809Bz1,1078451134,Q2022610,51.045311,29.29393
408,Didkovichi,Volhinia,Ovruch,1,South-West,276,2511,selo,0,1,"","","","","Дідковичі, Коростенська міська громада, Коростенський район, Житомирська область, 11534, Україна",0809,0809Dd1,337511774,Q4156713,51.101189,28.833281
409,Ignatpol',Volhinia,Ovruch,1,South-West,51,504,selo,0,1,"","","","","Ігнатпіль, Житомирська область, Україна",0809,0809Ig1,337511320,Q4197509,51.1425019,28.7161213
410,Iurovo,Volhinia,Ovruch,1,South-West,104,912,selo,0,1,"","","","","Юрове, Житомирська область, Україна",0809,0809Ir1,337509070,Q4535104,51.362796,27.8321764
411,Iskorost',Volhinia,Ovruch,1,South-West,1266,2626,mestechko,0,1,"","","",קורוסטן,"Коростень, Коростенська міська громада, Коростенський район, Житомирська область, 11512, Україна",0809,0809Is1,337513583,Q158904,50.9491068,28.6417552
412,Khochin,Volhinia,Ovruch,1,South-West,730,745,selo,0,1,"","","","","Хочино, Житомирська область, Україна",0809,0809Kc1,337508002,Q4500611,51.456562,27.88274
413,Khodaki,Volhinia,Ovruch,1,South-West,270,1280,selo,0,1,"","","","","Ходаки, Коростенська міська громада, Коростенський район, Житомирська область, 11540, Україна",0809,0809Kd1,337513215,Q2067925,50.9793203,28.8038345
414,Ksaverov,Volhinia,Ovruch,1,South-West,455,1241,mestechko,0,1,"","","","","Ксаверів, Малинська міська громада, Коростенський район, Житомирська область, 11612, Україна",0809,0809Ks1,337513359,Q4243282,50.962666,29.149296
415,Luchiny,Volhinia,Ovruch,1,South-West,1599,2535,mestechko,0,1,"","",Different city is mentioned on site and link (same population),"","Крупчатка, Житомирська область, Україна",0809,0809Lc1,337512029,Q2652141,51.07853,28.3976
416,Moshki,Volhinia,Ovruch,1,South-West,132,1116,selo,0,1,"","","","",Малі Мошки,0809,0809Ms1,337509975,Q4278666,51.2751284,28.8734615
417,Narodichi,Volhinia,Ovruch,1,South-West,2054,4576,mestechko,0,1,"","","","","Народичі, Житомирська область, Україна",0809,0809Nr1,337510727,Q2603008,51.2024469,29.0808107
418,Norinsk,Volhinia,Ovruch,1,South-West,584,1683,mestechko,0,1,"","","","","Норинськ, Овруцька міська громада, Коростенський район, Житомирська область, 11154, Україна",0809,0809Nr2,337510032,Q4327368,51.269333,28.578625
419,Olevsk,Volhinia,Ovruch,1,South-West,1187,2070,mestechko,0,1,"","","","","Олевськ, Житомирська область, Україна",0809,0809Ol1,337510555,Q913143,51.22272,27.64881
420,Ovruch,Volhinia,Ovruch,1,South-West,3445,7393,Uezdnyi gorod,0,1,"","","",אוברוץ',"Овруч, Овруцька міська громада, Коростенський район, Житомирська область, 11101, Україна",0809,0809Ov1,313426755,Q27039,51.3259771,28.8026718
421,Perga,Volhinia,Ovruch,1,South-West,65,485,derevnia,0,1,"","","","","Перга, Житомирська область, Україна",0809,0809Pr1,337508574,Q4349922,51.39748,27.893259
422,Pashiny,Volhinia,Ovruch,1,South-West,143,990,selo,0,1,"","",Now part of Korosten',"","Шатрище, Житомирська область, Україна",0809,0809Ps1,6420541740,"",50.9780061,28.6620343
