uid,index,district,district_id,court,court_id,type,entry_nr,level,name,area_ha,ref_parent,male,female,total,rom_cat,grk_cat,jews,othr,get,pol,rut,oth_lng,houses,lat,lon,modern_name,osm_id,wikidata_id,modern_type,nom_status
170113,2833.0,Drohobycz,17.0,Drohobycz,1701,mun,13.0,parent,Jasienica Solna,1689.0,,974.0,924.0,1898.0,7.0,1855.0,36.0,,,3.0,1895.0,,350.0,49.3382064,23.3622438,"Ясениця-Сільна, Бориславська міська громада, Дрогобицький район, Львівська область, Україна",4105811.0,Q4539180,village,located
170114,2834.0,Drohobycz,17.0,Drohobycz,1701,mun,14.0,parent,Kołpiec,705.0,,492.0,491.0,983.0,27.0,904.0,26.0,26.0,,26.0,957.0,,169.0,49.3069106,23.545651,"Колпець, Стебник, Дрогобицька міська громада, Дрогобицький район, Львівська область, Україна",1725138604.0,Q12111801,suburb,located
170115,2835.0,Drohobycz,17.0,Drohobycz,1701,mun,15.0,parent,Lisznia,981.0,,740.0,769.0,1509.0,14.0,1458.0,36.0,1.0,30.0,20.0,1459.0,,297.0,49.377831,23.459202,"Лішня, Дрогобицька міська громада, Дрогобицький район, Львівська область, Україна",3851487.0,Q4260541,village,located
170116,2836.0,Drohobycz,17.0,Drohobycz,1701,mun,16.0,parent,Łużek Dolny,1009.0,,609.0,584.0,1193.0,84.0,1090.0,19.0,,67.0,32.0,1094.0,,225.0,,,,,,,not_found
170117,2837.0,Drohobycz,17.0,Drohobycz,1701,mun,17.0,parent,Manaster Dereżycki,,,99.0,104.0,203.0,18.0,180.0,5.0,,5.0,18.0,180.0,,42.0,49.341114,23.455446,"Монастир-Дережицький, Дрогобицька міська громада, Дрогобицький район, Львівська область, Україна",4230026.0,Q4301472,village,located
170118,2838.0,Drohobycz,17.0,Drohobycz,1701,mun,18.0,parent,Manaster Liszniański,,,146.0,138.0,284.0,10.0,267.0,7.0,,7.0,3.0,274.0,,55.0,49.383667,23.434807,"Монастир-Лішнянський, Дрогобицька міська громада, Дрогобицький район, Львівська область, Україна",4080195.0,Q4301469,village,located
170119,2839.0,Drohobycz,17.0,Drohobycz,1701,mun,19.0,parent,Michałowice,816.0,,645.0,611.0,1256.0,117.0,1118.0,16.0,5.0,21.0,117.0,1118.0,,232.0,,,,,,,not_found
170120,2840.0,Drohobycz,17.0,Drohobycz,1701,mun,20.0,parent,Modrycz,907.0,,525.0,520.0,1045.0,13.0,972.0,58.0,2.0,,6.0,1038.0,,189.0,49.313198,23.490599,"Модричі, Трускавецька міська громада, Дрогобицький район, Львівська область, Україна",3306505.0,Q4299446,village,located
170121,2841.0,Drohobycz,17.0,Drohobycz,1701,mun,21.0,parent,Mraźnica,972.0,,329.0,298.0,627.0,115.0,418.0,94.0,,94.0,115.0,418.0,,88.0,49.2633111,23.389001,"Мразниця, Борислав, Бориславська міська громада, Дрогобицький район, Львівська область, Україна",1725214873.0,Q12130425,suburb,located
170122,2842.0,Drohobycz,17.0,Drohobycz,1701,mun,22.0,parent,Nahujowice,1870.0,,1052.0,1012.0,2064.0,26.0,1937.0,101.0,,,110.0,1954.0,,382.0,49.3637921,23.3252595,"Нагуєвичі, Дрогобицька міська громада, Дрогобицький район, Львівська область, Україна",4241861.0,Q3847367,village,located
170123,2843.0,Drohobycz,17.0,Drohobycz,1701,mun,23.0,parent,"Neudorf, Nowa Wieś",,,177.0,174.0,351.0,146.0,17.0,11.0,177.0,243.0,50.0,58.0,,53.0,49.344677,23.596798,"Нове Село, Дрогобицька міська громада, Дрогобицький район, Львівська область, Україна",4105766.0,Q4323843,village,located
170124,2844.0,Drohobycz,17.0,Drohobycz,1701,mun,24.0,parent,Niedźwiedza,1155.0,,550.0,506.0,1056.0,,1050.0,6.0,,,,1056.0,,202.0,49.40863,23.3853,"Медвежа, Дрогобицька міська громада, Дрогобицький район, Львівська область, Україна",4640645.0,Q4287563,village,located
170125,2845.0,Drohobycz,17.0,Drohobycz,1701,mun,25.0,parent,Orów,4726.0,,1544.0,1453.0,2997.0,43.0,2848.0,106.0,,,144.0,2853.0,,501.0,49.189083,23.53096,"Орів, Трускавецька міська громада, Дрогобицький район, Львівська область, Україна",3400189851.0,Q4337007,village,located
170126,2846.0,Drohobycz,17.0,Drohobycz,1701,mun,26.0,parent,Poczajowice,466.0,,277.0,278.0,555.0,62.0,470.0,23.0,,,,555.0,,98.0,49.359787,23.577518,"Почаєвичі, Дрогобицька міська громада, Дрогобицький район, Львівська область, Україна",3825251.0,Q4375193,village,located
170127,2847.0,Drohobycz,17.0,Drohobycz,1701,mun,27.0,parent,Popiele,1121.0,,682.0,700.0,1382.0,38.0,1324.0,20.0,,20.0,38.0,1324.0,,246.0,49.308243,23.388702,"Попелі, Бориславська міська громада, Дрогобицький район, Львівська область, Україна",4491597.0,Q4372199,village,located
170128,2848.0,Drohobycz,17.0,Drohobycz,1701,mun,28.0,parent,Raniowice,600.0,,390.0,352.0,742.0,21.0,696.0,25.0,,3.0,21.0,718.0,,127.0,49.3440941,23.564889,"Раневичі, Дрогобицька міська громада, Дрогобицький район, Львівська область, Україна",3382027.0,Q4389887,village,located
170129,2849.0,Drohobycz,17.0,Drohobycz,1701,mun,29.0,parent,Rychcice,1360.0,,1214.0,1187.0,2401.0,1584.0,782.0,34.0,1.0,,1605.0,796.0,,378.0,49.390263,23.562191,"Рихтичі, Дрогобицька міська громада, Дрогобицький район, Львівська область, Україна",4105751.0,Q4402131,village,located
170130,2850.0,Drohobycz,17.0,Drohobycz,1701,mun,30.0,parent,Schodnica,905.0,,2392.0,1872.0,4264.0,2096.0,1377.0,766.0,25.0,78.0,3064.0,1117.0,5.0,420.0,49.2275955,23.3502631,"Східниця, Східницька селищна громада, Дрогобицький район, Львівська область, Україна",5569080.0,Q670164,town,located
170131,2851.0,Drohobycz,17.0,Drohobycz,1701,mun,31.0,parent,Śniatynka,716.0,,444.0,480.0,924.0,39.0,817.0,68.0,,,36.0,888.0,,176.0,49.4016844,23.4888822,"Снятинка, Дрогобицька міська громада, Дрогобицький район, Львівська область, Україна",4105731.0,Q4425706,village,located
170132,2852.0,Drohobycz,17.0,Drohobycz,1701,mun,32.0,parent,Solec,858.0,,622.0,622.0,1244.0,88.0,1103.0,53.0,,,61.0,1183.0,,227.0,49.3094246,23.5198394,"Солець, Стебник, Дрогобицька міська громада, Дрогобицький район, Львівська область, Україна",1725081842.0,Q12154357,suburb,located
170133,2853.0,Drohobycz,17.0,Drohobycz,1701,mun,33.0,parent,Stanyla,362.0,,285.0,311.0,596.0,4.0,575.0,8.0,9.0,4.0,18.0,574.0,,83.0,49.278667,23.544352,"Станиля, Трускавецька міська громада, Дрогобицький район, Львівська область, Україна",3306497.0,Q4439572,village,located
170134,2854.0,Drohobycz,17.0,Drohobycz,1701,mun,34.0,parent,Stara Wieś,187.0,,145.0,149.0,294.0,114.0,139.0,41.0,,,39.0,255.0,,51.0,,,,,,,not_found
170135,2855.0,Drohobycz,17.0,Drohobycz,1701,mun,35.0,parent,Stebnik,1059.0,,1001.0,1057.0,2058.0,241.0,1567.0,164.0,86.0,116.0,256.0,1684.0,,319.0,49.2940892,23.5646648,"Стебник, Дрогобицька міська громада, Дрогобицький район, Львівська область, Україна",2122761.0,Q110668,town,located
170136,2856.0,Drohobycz,17.0,Drohobycz,1701,mun,36.0,parent,Truskawiec,1600.0,,802.0,771.0,1573.0,164.0,1296.0,106.0,7.0,,262.0,1292.0,,302.0,49.2782012,23.5059668,"Трускавець, Трускавецька міська громада, Дрогобицький район, Львівська область, Україна",5550877.0,Q157440,town,located
170137,2857.0,Drohobycz,17.0,Drohobycz,1701,mun,37.0,parent,Tustanowice GO. 1896,1131.0,,2213.0,2081.0,4294.0,1009.0,1968.0,1298.0,19.0,129.0,1871.0,2283.0,,562.0,49.2788202,23.4513919,"Тустановичі, Борислав, Бориславська міська громада, Дрогобицький район, Львівська область, Україна",1725200229.0,Q9363100,suburb,located
170138,2858.0,Drohobycz,17.0,Drohobycz,1701,mun,38.0,parent,Ułyczno,3172.0,,1501.0,1428.0,2929.0,31.0,2705.0,68.0,125.0,193.0,17.0,2719.0,,559.0,49.230373,23.646622,"Уличне, Трускавецька міська громада, Дрогобицький район, Львівська область, Україна",4241883.0,Q4474751,village,located
170139,2859.0,Drohobycz,17.0,Drohobycz,1701,mun,39.0,parent,Uniatycze,645.0,,445.0,459.0,904.0,28.0,855.0,21.0,,,33.0,871.0,,177.0,49.37064,23.408155,"Унятичі, Дрогобицька міська громада, Дрогобицький район, Львівська область, Україна",3505469.0,Q4476045,village,located
170140,2860.0,Drohobycz,17.0,Drohobycz,1701,mun,40.0,parent,Wacowice,398.0,,357.0,331.0,688.0,227.0,441.0,20.0,,,23.0,665.0,,113.0,49.397711,23.5204602,"Залужани, Дрогобицька міська громада, Дрогобицький район, Львівська область, Україна",4105746.0,Q4185524,village,not_found
170141,2861.0,Drohobycz,17.0,Drohobycz,1701,mun,41.0,parent,Wola Jakubowa,1300.0,,619.0,637.0,1256.0,8.0,1228.0,20.0,,20.0,8.0,1228.0,,270.0,49.43079,23.515717,"Воля Якубова, Дрогобицька міська громада, Дрогобицький район, Львівська область, Україна",4578696.0,Q4124855,village,located
170102,2862.0,Drohobycz,17.0,Drohobycz,1701,estate,1.0,parent,Bolechowce,251.0,2.0,4.0,4.0,8.0,,1.0,5.0,2.0,,,8.0,,2.0,49.330257,23.599318,"Болехівці, Дрогобицька міська громада, Дрогобицький район, Львівська область, Україна",4105763.0,Q4090799,village,located
170103,2863.0,Drohobycz,17.0,Drohobycz,1701,estate,2.0,parent,Borysław,318.0,3.0,497.0,444.0,941.0,188.0,124.0,629.0,,36.0,613.0,291.0,,94.0,49.2824381,23.4138765,"Борислав, Бориславська міська громада, Дрогобицький район, Львівська область, Україна",2122756.0,Q157525,town,located
170104,2864.0,Drohobycz,17.0,Drohobycz,1701,estate,3.0,parent,Bronica,461.0,4.0,7.0,11.0,18.0,5.0,8.0,5.0,,,10.0,8.0,,3.0,49.445335,23.422298,"Брониця, Дрогобицька міська громада, Дрогобицький район, Львівська область, Україна",4640153.0,Q4097008,village,located
170105,2865.0,Drohobycz,17.0,Drohobycz,1701,estate,4.0,parent,Delawa,393.0,5.0,12.0,10.0,22.0,1.0,5.0,16.0,,,17.0,5.0,,4.0,49.35844,23.626019,"Далява, Меденицька селищна громада, Дрогобицький район, Львівська область, Україна",4584836.0,Q4154341,village,located
170106,2866.0,Drohobycz,17.0,Drohobycz,1701,estate,5.0,parent,Dereżyce,11.0,6.0,3.0,4.0,7.0,,,7.0,,7.0,,,,1.0,49.333843,23.456398,"Дережичі, Дрогобицька міська громада, Дрогобицький район, Львівська область, Україна",3851501.0,Q4158873,village,located
170107,2867.0,Drohobycz,17.0,Drohobycz,1701,estate,6.0,parent,Dobrohostów,2271.0,7.0,6.0,10.0,16.0,14.0,2.0,,,,14.0,2.0,,3.0,49.260948,23.590038,"Доброгостів, Трускавецька міська громада, Дрогобицький район, Львівська область, Україна",4706768.0,Q4163658,village,located
170109,2868.0,Drohobycz,17.0,Drohobycz,1701,estate,7.0,parent,Gaje Niżne,1367.0,9.0,18.0,20.0,38.0,4.0,13.0,21.0,,,25.0,13.0,,7.0,49.3433881,23.6858373,"Нижні Гаї, Дрогобицька міська громада, Дрогобицький район, Львівська область, Україна",4630156.0,Q4319002,village,located
170110,2869.0,Drohobycz,17.0,Drohobycz,1701,estate,8.0,parent,Gaje Wyżne,606.0,10.0,20.0,27.0,47.0,3.0,15.0,25.0,4.0,,32.0,15.0,,7.0,49.3097705,23.6556031,"Верхні Гаї, Дрогобицька міська громада, Дрогобицький район, Львівська область, Україна",3759164.0,Q4108570,village,located
170113,2870.0,Drohobycz,17.0,Drohobycz,1701,estate,9.0,parent,Jasienica Solna,1431.0,13.0,7.0,8.0,15.0,6.0,3.0,6.0,,,,15.0,,3.0,49.3382064,23.3622438,"Ясениця-Сільна, Бориславська міська громада, Дрогобицький район, Львівська область, Україна",4105811.0,Q4539180,village,located
170114,2871.0,Drohobycz,17.0,Drohobycz,1701,estate,10.0,parent,Kołpiec,355.0,14.0,7.0,6.0,13.0,6.0,,7.0,,,6.0,7.0,,2.0,49.3069106,23.545651,"Колпець, Стебник, Дрогобицька міська громада, Дрогобицький район, Львівська область, Україна",1725138604.0,Q12111801,suburb,located
170115,2872.0,Drohobycz,17.0,Drohobycz,1701,estate,11.0,parent,Lisznia,1240.0,15.0,7.0,5.0,12.0,1.0,11.0,,,,1.0,11.0,,1.0,49.377831,23.459202,"Лішня, Дрогобицька міська громада, Дрогобицький район, Львівська область, Україна",3851487.0,Q4260541,village,located
170116,2873.0,Drohobycz,17.0,Drohobycz,1701,estate,12.0,parent,Łużek Dolny,564.0,16.0,6.0,4.0,10.0,,4.0,6.0,,6.0,,4.0,,2.0,,,,,,,not_found
170117,2874.0,Drohobycz,17.0,Drohobycz,1701,estate,13.0,parent,Manaster Dereżycki,10.0,17.0,2.0,4.0,6.0,,6.0,,,,,6.0,,1.0,49.341114,23.455446,"Монастир-Дережицький, Дрогобицька міська громада, Дрогобицький район, Львівська область, Україна",4230026.0,Q4301472,village,located
170118,2875.0,Drohobycz,17.0,Drohobycz,1701,estate,14.0,parent,Manaster Liszniański,98.0,18.0,7.0,4.0,11.0,,7.0,,4.0,,4.0,7.0,,1.0,49.383667,23.434807,"Монастир-Лішнянський, Дрогобицька міська громада, Дрогобицький район, Львівська область, Україна",4080195.0,Q4301469,village,located
170119,2876.0,Drohobycz,17.0,Drohobycz,1701,estate,15.0,parent,Michałowice,217.0,19.0,19.0,20.0,39.0,12.0,8.0,19.0,,19.0,12.0,8.0,,6.0,,,,,,,not_found
170120,2877.0,Drohobycz,17.0,Drohobycz,1701,estate,16.0,parent,Modrycz,375.0,20.0,6.0,7.0,13.0,2.0,6.0,5.0,,,2.0,11.0,,3.0,49.313198,23.490599,"Модричі, Трускавецька міська громада, Дрогобицький район, Львівська область, Україна",3306505.0,Q4299446,village,located
