id,hierarchy,galil,kahal,name,settlement_type,pop,year,region,modern_name,viv,pow,geocode,olat,olon,kahal_id,subunit,lat,lon,display_name,osm_id,wikidata_id,name_he,name_sim,match_status,confidence
2463.0,,Ostrog,Białopole,Kamień,village,3.0,1765.0,KJW,Kameni,Kijow,Kijow,KJW_BIALOPOLE,49.88624545,28.94465456,115.0,,49.887878,28.94692,"Камені, Житомирська область, Україна",337541642.0,Q4210876,,1.0,matched_reverse,high
2464.0,,Ostrog,Białopole,Brówki,village,2.0,1765.0,KJW,Brovky Druhi,Kijow,Kijow,KJW_BIALOPOLE,49.90000828,28.88547129,115.0,,49.9028339,28.8959188,"Бровки Другі, Житомирська область, Україна",337541371.0,Q4096670,,1.0,matched_reverse,high
2465.0,,Ostrog,Białopole,Gadomce,village,2.0,1765.0,KJW,Mali Hadomtsi,Kijow,Kijow,KJW_BIALOPOLE,49.87359,28.83383,115.0,,49.8736493,28.8351652,"Малі Гадомці, Житомирська область, Україна",337542080.0,Q4278590,,1.0,matched_reverse,high
2466.0,,Ostrog,Białopole,Zakutyńce,village,3.0,1765.0,KJW,Zakutyntsi,Kijow,Kijow,KJW_BIALOPOLE,49.86997,28.80207,115.0,,49.8706807,28.8051653,"Закутинці, Житомирська область, Україна",337542351.0,Q7271350,,1.0,matched_reverse,high
2467.0,,Ostrog,Białopole,Sudka,village,3.0,1765.0,KJW,Sadky,Kijow,Kijow,KJW_BIALOPOLE,49.85281,28.75041,115.0,,49.8538402,28.7470594,"Садки, Житомирська область, Україна",337542766.0,Q4404561,,1.0,matched_reverse,high
2468.0,,Ostrog,Białopole,Synhajówka,village,4.0,1765.0,KJW,Synhaivka,Kijow,Kijow,KJW_BIALOPOLE,49.87073,28.76958,115.0,,49.8708015,28.7689179,"Сингаївка, Житомирська область, Україна",337542213.0,Q4420025,,1.0,matched_reverse,high
2469.0,,Ostrog,Białopole,Panasówka,village,4.0,1765.0,KJW,Panasivka,Kijow,Kijow,KJW_BIALOPOLE,49.83738,28.80338,115.0,,49.8365588,28.8021188,"Панасівка, Вінницька область, Україна",10809298.0,Q4343861,,1.0,matched_reverse,high
2470.0,,Ostrog,Białopole,Gadomce,village,5.0,1765.0,KJW,Gadomce,Kijow,Kijow,KJW_BIALOPOLE,49.816441,28.73217219,115.0,,49.8196599,28.7434262,"Великі Гадомці, Житомирська область, Україна",337543878.0,Q4106389,,0.636,matched_reverse,medium
2471.0,,Ostrog,Białopole,Dzierżanówka,village,2.0,1765.0,KJW,Derzhanivka,Kijow,Kijow,KJW_BIALOPOLE,49.81141119,28.81156438,115.0,,49.814068,28.818058,Держанівка,337544196.0,Q4158924,,1.0,matched_db_api,high
2472.0,,Ostrog,Białopole,Koziatyn,village,4.0,1765.0,KJW,Koziatyn,Kijow,Kijow,KJW_BIALOPOLE,49.7164,28.83858,115.0,,49.7195867,28.8354279,"Козятин, Вінницька область, Україна",3606208.0,Q369383,,1.0,matched_reverse,high
2473.0,,Ostrog,Białopole,Jankowce,village,3.0,1765.0,KJW,Ivankivtsi,Kijow,Kijow,KJW_BIALOPOLE,49.75492968,28.84678565,115.0,,49.7543429,28.8506447,"Іванківці, Вінницька область, Україна",337546508.0,Q4195836,,1.0,matched_reverse,high
2474.0,,Ostrog,Białopole,Wernyhorodek,village,5.0,1765.0,KJW,Vernyhorodok,Kijow,Kijow,KJW_BIALOPOLE,49.78521,28.89218,115.0,,49.7861041,28.8937675,"Вернигородок, Вінницька область, Україна",10386149.0,Q4107925,,1.0,matched_reverse,high
2475.0,,Ostrog,Białopole,Werbołozy,village,2.0,1765.0,KJW,Verbolozi,Kijow,Kijow,KJW_BIALOPOLE,49.79851,28.86081,115.0,,49.8002869,28.8557038,"Верболози, Вінницька область, Україна",10840760.0,Q4107540,,1.0,matched_reverse,high
2476.0,,Ostrog,Białopole,Siedlisko,village,3.0,1765.0,KJW,Selyshche,Kijow,Kijow,KJW_BIALOPOLE,49.8358102,28.91462988,115.0,,49.835255,28.913107,"Селище, Вінницька область, Україна",10285606.0,Q4413858,,1.0,matched_reverse,high
2478.0,1.0,Ostrog,Moszny,Moszny,city,20.0,1765.0,KJW,Moshny,Kijow,Kijow,KJW_MOSZNY,49.52754,31.73708,124.0,,49.52499,31.74053,"Мошни, Черкаська область, Україна",337556192.0,Q4305354,,1.0,matched_reverse,high
2479.0,,Ostrog,Moszny,Siekierna,village,7.0,1765.0,KJW,Sokyrna,Kijow,Kijow,KJW_MOSZNY,49.54235,31.87824,124.0,,49.5431111,31.8762389,"Сокирна, Черкаська область, Україна",337555804.0,Q4426922,,1.0,matched_reverse,high
2480.0,,Ostrog,Moszny,Budyszcze,village,8.0,1765.0,KJW,Budyshche,Kijow,Kijow,KJW_MOSZNY,49.52459,31.80374,124.0,,49.524426,31.799271,"Будище, Черкаська область, Україна",337556223.0,Q4098097,,1.0,matched_reverse,high
2481.0,,Ostrog,Moszny,Tubylcy,village,8.0,1765.0,KJW,Tubiltsi,Kijow,Kijow,KJW_MOSZNY,49.56605,31.67534,124.0,,49.570667,31.676676,"Тубільці, Черкаська область, Україна",337554209.0,Q4464829,,1.0,matched_reverse,high
2482.0,,Ostrog,Moszny,Chryszczatek,village,6.0,1765.0,KJW,Khreshchatyk,Kijow,Kijow,KJW_MOSZNY,49.62896,31.61317,124.0,,49.628059,31.619419,"Хрещатик, Черкаська область, Україна",183758221.0,Q4240555,,1.0,matched_reverse,high
2483.0,,Ostrog,Moszny,Michayłowka,village,13.0,1765.0,KJW,Mykhailivka,Kijow,Kijow,KJW_MOSZNY,49.64996,31.52561,124.0,,49.64996,31.52561,,,,,,reverted_to_original,medium
2484.0,,Ostrog,Moszny,Płowaki,village,8.0,1765.0,KJW,Płowaki,Kijow,Kijow,KJW_MOSZNY,49.60829329,31.54207832,124.0,,,,,,,,,not_found,medium
2485.0,,Ostrog,Moszny,Szelepuchi,village,10.0,1765.0,KJW,Shelepukhi,Kijow,Kijow,KJW_MOSZNY,49.57602,31.60763,124.0,,49.577862,31.605442,"Шелепухи, Черкаська область, Україна",337553996.0,Q4522609,,1.0,matched_reverse,high
2486.0,,Ostrog,Moszny,Brzeźniki,village,4.0,1765.0,KJW,Shelepukhi,Kijow,Kijow,KJW_MOSZNY,49.55644468,31.6263784,124.0,,49.55933,31.625179,"Березняки, Черкаська область, Україна",337554677.0,Q4084557,,0.842,matched_reverse,medium
2488.0,1.0,Ostrog,Żytomierz,Żytomierz,city,346.0,1765.0,KJW,Zhytomyr,Kijow,Zytomir,,50.26235,28.67913,125.0,,50.2601065,28.6696281,Житомир,252098339.0,Q156713,ז'יטומיר,1.0,matched_db_api,high
2489.0,,Ostrog,Żytomierz,Skomorochy,village,7.0,1765.0,KJW,Skomorokhy,Kijow,Zytomir,KJW_ZHYTOMYR,50.1872,28.7344,125.0,,50.19516,28.73852,"Скоморохи, Житомирська область, Україна",337527087.0,Q4422108,,1.0,matched_reverse,high
2490.0,,Ostrog,Żytomierz,Staniszowka,village,10.0,1765.0,KJW,Staniszowka,Kijow,Zytomir,KJW_ZHYTOMYR,50.21935027,28.71889204,125.0,,50.2208704,28.7123383,"Станишівка, Житомирська область, Україна",18674220.0,Q4439432,,1.0,matched_reverse,high
2491.0,,Ostrog,Żytomierz,Wackow,village,11.0,1765.0,KJW,Hlybochytsia,Kijow,Zytomir,KJW_ZHYTOMYR,50.27985,28.77789,125.0,,50.2792524,28.7756002,"Глибочиця, Житомирська область, Україна",17901687.0,Q4140171,,1.0,matched_reverse,high
2492.0,,Ostrog,Żytomierz,Weresy,village,6.0,1765.0,KJW,Veresy,Kijow,Zytomir,KJW_ZHYTOMYR,50.33735,28.76255,125.0,,50.337639,28.76152,"Вереси, Житомирська область, Україна",9094651.0,Q4107713,,1.0,matched_reverse,high
2493.0,,Ostrog,Żytomierz,Hazynka,village,4.0,1765.0,KJW,Hadzynka,Kijow,Zytomir,KJW_ZHYTOMYR,50.30092843,28.80463561,125.0,,50.302959,28.825041,"Гадзинка, Житомирська область, Україна",337524913.0,Q4131546,,1.0,matched_reverse,high
2494.0,,Ostrog,Żytomierz,Psyszcza,village,8.0,1765.0,KJW,Pishchanka,Kijow,Zytomir,KJW_ZHYTOMYR,50.36253,28.68913,125.0,,50.3610488,28.6901142,"Піщанка, Житомирська область, Україна",337523537.0,Q4360013,,1.0,matched_reverse,high
2495.0,,Ostrog,Żytomierz,Baraszowka,village,5.0,1765.0,KJW,Barashivka,Kijow,Zytomir,KJW_ZHYTOMYR,50.27291,28.54871,125.0,,50.27678,28.5491751,"Барашівка, Житомирська область, Україна",337525569.0,Q4077960,,1.0,matched_reverse,high
2496.0,,Ostrog,Żytomierz,Sokołowa Gora,village,5.0,1765.0,KJW,Sokolova Gora,Kijow,Zytomir,KJW_ZHYTOMYR,50.29464,28.61041,125.0,,50.2930675,28.619806,Соколова Гора,8328164720.0,Q55609173,,1.0,matched_db_api,high
2497.0,,Ostrog,Żytomierz,Kamionka,village,5.0,1765.0,KJW,Kamianka,Kijow,Zytomir,KJW_ZHYTOMYR,50.333926,28.58551317,125.0,,50.338669,28.587799,"Кам’янка, Житомирська область, Україна",337524140.0,Q4210933,,1.0,matched_reverse,high
2498.0,,Ostrog,Żytomierz,Wyszpol,village,4.0,1765.0,KJW,Vyshpil,Kijow,Zytomir,KJW_ZHYTOMYR,50.37064,28.60395,125.0,,50.366482,28.60462,"Вишпіль, Житомирська область, Україна",337523375.0,Q4130050,,1.0,matched_reverse,high
2499.0,,Ostrog,Żytomierz,Zorokow,village,6.0,1765.0,KJW,Zorokiv,Kijow,Zytomir,KJW_ZHYTOMYR,50.39472,28.62331,125.0,,50.394291,28.61904,"Зороків, Житомирська область, Україна",337522739.0,Q4194028,,1.0,matched_reverse,high
2500.0,,Ostrog,Żytomierz,Nowopole,village,8.0,1765.0,KJW,Novopil,Kijow,Zytomir,KJW_ZHYTOMYR,50.4431,28.46266,125.0,,50.439259,28.46352,"Новопіль, Житомирська область, Україна",337521787.0,Q4325034,,1.0,matched_reverse,high
2501.0,,Ostrog,Żytomierz,Kruczyniec,village,7.0,1765.0,KJW,Kruchenets,Kijow,Zytomir,KJW_ZHYTOMYR,50.46696,28.50286,125.0,,50.467411,28.49579,"Крученець, Житомирська область, Україна",337521311.0,Q4242581,,1.0,matched_reverse,high
2502.0,,Ostrog,Żytomierz,Hruszki,village,8.0,1765.0,KJW,Hrushky,Kijow,Zytomir,KJW_ZHYTOMYR,50.49512,28.45427,125.0,,,,,,,,,not_found,medium
2503.0,,Ostrog,Żytomierz,Rużany,village,6.0,1765.0,KJW,Rużany,Kijow,Zytomir,KJW_ZHYTOMYR,50.47211877,28.37822737,125.0,,,,,,,,,not_found,medium
2504.0,,Ostrog,Żytomierz,Puliny,village,6.0,1765.0,KJW,Pulyny,Kijow,Zytomir,KJW_ZHYTOMYR,50.46784,28.2713,125.0,,50.46784,28.2713,,,,,,reverted_to_original,medium
2505.0,,Ostrog,Żytomierz,Szczerbiny,village,3.0,1765.0,KJW,Shcherbyny,Kijow,Zytomir,KJW_ZHYTOMYR,50.38173,28.44658,125.0,,50.380211,28.44944,"Щербини, Житомирська область, Україна",337523000.0,Q4528971,,1.0,matched_reverse,high
2506.0,,Ostrog,Żytomierz,Krosznia,village,5.0,1765.0,KJW,Kroshnya Ukrainskaya,Kijow,Zytomir,KJW_ZHYTOMYR,50.28333,28.66667,125.0,,50.2910836,28.6587638,Крошня,10709737978.0,Q12115029,,0.875,matched_db_api,medium
2508.0,1.0,Ostrog,Berdyczow,Berdyczow Stare,city,1092.0,1765.0,KJW,Berdychiv,Kijow,Zytomir,KJW_BERDYCZOW,49.89408,28.60144,126.0,,49.8940442,28.5814912,Бердичів,337541446.0,Q158799,,1.0,matched_db_api,high
2509.0,,Ostrog,Berdyczow,Berdyczow Nowe,town,128.0,1765.0,KJW,Berdyczow Nowe,Kijow,Zytomir,KJW_BERDYCZOW,49.90019424,28.58320357,126.0,,49.8940442,28.5814912,Бердичів,337541446.0,Q158799,,0.783,matched_refined,medium
2510.0,,Ostrog,Berdyczow,Bystrzyk,village,8.0,1765.0,KJW,Bystryk,Kijow,Zytomir,KJW_BERDYCZOW,49.85682,28.56843,126.0,,49.8609053,28.5714915,"Бистрик, Житомирська область, Україна",337542639.0,Q4101119,,1.0,matched_reverse,high
2511.0,,Ostrog,Berdyczow,Zytynce,village,3.0,1765.0,KJW,Zhytyntsi,Kijow,Zytomir,KJW_BERDYCZOW,49.84936,28.54164,126.0,,49.8496208,28.5429971,"Житинці, Житомирська область, Україна",337542740.0,Q7273090,,1.0,matched_reverse,high
2512.0,,Ostrog,Berdyczow,Markusze,village,4.0,1765.0,KJW,Markushi,Kijow,Zytomir,KJW_BERDYCZOW,49.83837,28.50792,126.0,,49.83707,28.50849,"Маркуші, Житомирська область, Україна",337543375.0,Q4282294,,1.0,matched_reverse,high
2513.0,,Ostrog,Berdyczow,Karczma Na Szlaku Tamże Pusta,village,,1765.0,KJW,Markushi,Kijow,Zytomir,KJW_BERDYCZOW,49.83837,28.50792,126.0,,49.83707,28.50849,"Маркуші, Житомирська область, Україна",337543375.0,Q4282294,,1.0,matched_reverse,high
2514.0,,Ostrog,Berdyczow,Frydrow,village,3.0,1765.0,KJW,Ternivka,Kijow,Zytomir,KJW_BERDYCZOW,49.79878,28.44164,126.0,,49.7973563,28.4413719,"Тернівка, Вінницька область, Україна",10042212.0,Q4456014,,1.0,matched_reverse,high
2515.0,,Ostrog,Berdyczow,Klitenka,village,2.0,1765.0,KJW,Klitenka,Kijow,Zytomir,KJW_BERDYCZOW,49.77665,28.34771,126.0,,49.77631,28.345941,"Клітенка, Вінницька область, Україна",5260804.0,Q4223431,,1.0,matched_reverse,high
2516.0,,Ostrog,Berdyczow,Policzynce,village,7.0,1765.0,KJW,Polychyntsi,Kijow,Zytomir,KJW_BERDYCZOW,49.80119,28.52011,126.0,,49.799309,28.52223,"Поличинці, Вінницька область, Україна",10060730.0,Q4370235,,1.0,matched_reverse,high
2517.0,,Ostrog,Berdyczow,Jurowka,village,6.0,1765.0,KJW,Yurivka,Kijow,Zytomir,KJW_BERDYCZOW,49.75037,28.46992,126.0,,49.753651,28.472099,"Юрівка, Вінницька область, Україна",10242435.0,Q4535091,,1.0,matched_reverse,high
2518.0,,Ostrog,Berdyczow,Karczma Jurowką,village,3.0,1765.0,KJW,Yurivka,Kijow,Zytomir,KJW_BERDYCZOW,49.74945918,28.46828571,126.0,,49.753651,28.472099,"Юрівка, Вінницька область, Україна",10242435.0,Q4535091,,1.0,matched_reverse,high
2519.0,,Ostrog,Berdyczow,Karczma Policzynska,village,2.0,1765.0,KJW,Polychyntsi,Kijow,Zytomir,KJW_BERDYCZOW,49.80119,28.52011,126.0,,49.799309,28.52223,"Поличинці, Вінницька область, Україна",10060730.0,Q4370235,,1.0,matched_reverse,high
2520.0,,Ostrog,Berdyczow,Wołczyniec,village,5.0,1765.0,KJW,Vovchynets,Kijow,Zytomir,KJW_BERDYCZOW,49.74897,28.56572,126.0,,49.750561,28.564283,"Вовчинець, Махнівська сільська громада, Хмільницький район, Вінницька область, Україна",9870274.0,Q4124257,,1.0,matched_nominatim,high
2521.0,,Ostrog,Berdyczow,Czernieczka,village,2.0,1765.0,KJW,Chernychky,Kijow,Zytomir,KJW_BERDYCZOW,49.7195,28.56939,126.0,,49.7194418,28.5708203,"Чернички, Вінницька область, Україна",11636416.0,Q4513731,,1.0,matched_reverse,high
2522.0,,Ostrog,Berdyczow,Beyzymenna,village,6.0,1765.0,KJW,Bezimenne,Kijow,Zytomir,KJW_BERDYCZOW,49.69877,28.5515,126.0,,49.697681,28.55278,"Безіменне, Вінницька область, Україна",5213340.0,Q4081090,,1.0,matched_reverse,high
2523.0,,Ostrog,Berdyczow,Brodecko,village,6.0,1765.0,KJW,Brodetske,Kijow,Zytomir,KJW_BERDYCZOW,49.75994,28.61807,126.0,,49.7631513,28.6448603,"Бродецьке, Вінницька область, Україна",4749007.0,Q2473023,,1.0,matched_reverse,high
2524.0,,Ostrog,Berdyczow,Jasienowka,village,3.0,1765.0,KJW,Dubyna,Kijow,Zytomir,KJW_BERDYCZOW,49.77009,28.59319,126.0,,49.7709828,28.593054,"Дубина, Вінницька область, Україна",337545590.0,Q4169130,,1.0,matched_reverse,high
2525.0,,Ostrog,Berdyczow,Ozadowka,village,3.0,1765.0,KJW,Ozadowka,Kijow,Zytomir,KJW_BERDYCZOW,49.74833867,28.65673161,126.0,,49.893719,28.39554,"Озадівка, Райгородоцька сільська громада, Бердичівський район, Житомирська область, 13360, Україна",337541486.0,Q4331916,,1.0,matched_nominatim,high
2526.0,,Ostrog,Berdyczow,Karczma Tamże,village,2.0,1765.0,KJW,Ozadivka,Kijow,Zytomir,KJW_BERDYCZOW,49.89757,28.39417,126.0,,49.893719,28.39554,"Озадівка, Житомирська область, Україна",337541486.0,Q4331916,,1.0,matched_reverse,high
2527.0,,Ostrog,Berdyczow,Machnowka,village,6.0,1765.0,KJW,Makhnivka,Kijow,Zytomir,KJW_BERDYCZOW,49.72181,28.67204,126.0,,,,,,,,,not_found,medium
2528.0,,Ostrog,Berdyczow,Płachowa,village,6.0,1765.0,KJW,Pliakhova,Kijow,Zytomir,KJW_BERDYCZOW,49.74099,28.73606,126.0,,49.7404437,28.732736,"Пляхова, Вінницька область, Україна",337547158.0,Q4366017,,1.0,matched_reverse,high
2529.0,,Ostrog,Berdyczow,Zeżelow,village,6.0,1765.0,KJW,Zhezheliv,Kijow,Zytomir,KJW_BERDYCZOW,49.79492,28.64832,126.0,,49.7962393,28.6493488,"Жежелів, Вінницька область, Україна",7317172.0,Q7273980,,1.0,matched_reverse,high
2530.0,,Ostrog,Berdyczow,Chazyn,village,5.0,1765.0,KJW,Khazhyn,Kijow,Zytomir,KJW_BERDYCZOW,49.83209,28.62217,126.0,,49.830212,28.624189,"Хажин, Житомирська область, Україна",337543602.0,Q4494617,,1.0,matched_reverse,high
2531.0,,Ostrog,Berdyczow,Terechowa,village,4.0,1765.0,KJW,Terekhove,Kijow,Zytomir,KJW_BERDYCZOW,49.81449,28.58283,126.0,,49.8105156,28.5787051,"Терехове, Житомирська область, Україна",337544080.0,Q4455727,,1.0,matched_reverse,high
2532.0,,Ostrog,Berdyczow,Iwankowce,village,2.0,1765.0,KJW,Ivankivtsi,Kijow,Zytomir,KJW_BERDYCZOW,49.84883,28.67572,126.0,,49.8504724,28.6759507,"Іванківці, Житомирська область, Україна",337542750.0,Q4195829,,1.0,matched_reverse,high
2533.0,,Ostrog,Berdyczow,Semenowka,village,4.0,1765.0,KJW,Semenivka,Kijow,Zytomir,KJW_BERDYCZOW,49.86864,28.65732,126.0,,49.871059,28.66161,"Семенівка, Житомирська область, Україна",337542225.0,Q4415892,,1.0,matched_reverse,high
2534.0,,Ostrog,Berdyczow,Karczima Tamże Pusta,village,,1765.0,KJW,Semenivka,Kijow,Zytomir,KJW_BERDYCZOW,49.86864,28.65732,126.0,,49.871059,28.66161,"Семенівка, Житомирська область, Україна",337542225.0,Q4415892,,1.0,matched_reverse,high
2535.0,,Ostrog,Berdyczow,Nizgurce Wielkie,village,8.0,1765.0,KJW,Velyki Nyzghirtsi,Kijow,Zytomir,KJW_BERDYCZOW,49.89022,28.6941,126.0,,49.892894,28.6953862,"Великі Низгірці, Житомирська область, Україна",337541732.0,Q4106429,,0.97,matched_reverse,high
2536.0,,Ostrog,Berdyczow,Karczma Tamże Na Szlaku,village,2.0,1765.0,KJW,Velyki Nyzghirtsi,Kijow,Zytomir,KJW_BERDYCZOW,49.89022,28.6941,126.0,,49.892894,28.6953862,"Великі Низгірці, Житомирська область, Україна",337541732.0,Q4106429,,0.97,matched_reverse,high
2537.0,,Ostrog,Berdyczow,Połowieckie,village,7.0,1765.0,KJW,Polovetske,Kijow,Zytomir,KJW_BERDYCZOW,49.96239,28.6696,126.0,,49.9617,28.6702,"Половецьке, Житомирська область, Україна",337538993.0,Q4370415,,1.0,matched_reverse,high
2538.0,,Ostrog,Berdyczow,Halczyniec,village,6.0,1765.0,KJW,Halchyn,Kijow,Zytomir,KJW_BERDYCZOW,49.99381,28.63686,126.0,,49.994659,28.64101,"Гальчин, Житомирська область, Україна",337537803.0,Q4132922,,1.0,matched_reverse,high
2539.0,,Ostrog,Berdyczow,Siomaki,village,3.0,1765.0,KJW,Somaky,Kijow,Zytomir,KJW_BERDYCZOW,50.00416,28.64348,126.0,,50.005989,28.63895,Сьомаки,337537459.0,Q4448706,,1.0,matched_cluster_fix,high
2540.0,,Ostrog,Berdyczow,Ryszkowce,village,6.0,1765.0,KJW,Rachky,Kijow,Zytomir,KJW_BERDYCZOW,50.02095464,28.62471524,126.0,,49.9594449,28.36052,"Рачки, Чуднівська міська громада, Житомирський район, Житомирська область, 13245, Україна",337538987.0,Q4391292,,1.0,matched_nominatim,high
2541.0,,Ostrog,Berdyczow,Karczma Tamże Na Szlaku,village,2.0,1765.0,KJW,Rachky,Kijow,Zytomir,KJW_BERDYCZOW,50.06732856,28.62106971,126.0,,49.966923,28.497589,Райки,337539129.0,Q4388941,,0.727,matched_cluster_fix,medium
2542.0,,Ostrog,Berdyczow,Nizgurczyki Małe,village,3.0,1765.0,KJW,Mali Nizhirchyky,Kijow,Zytomir,KJW_BERDYCZOW,49.89367,28.58956,126.0,,,,,,,,,not_found,medium
2543.0,,Ostrog,Berdyczow,Skrechlowka,village,4.0,1765.0,KJW,Skrahlivka,Kijow,Zytomir,KJW_BERDYCZOW,49.94108,28.53914,126.0,,49.9405504,28.530967,"Скраглівка, Житомирська область, Україна",337539919.0,Q4422482,,1.0,matched_reverse,high
2544.0,,Ostrog,Berdyczow,Karczma Tamże Na Szlaku,village,3.0,1765.0,KJW,Skrahlivka,Kijow,Zytomir,KJW_BERDYCZOW,49.94108,28.53914,126.0,,49.9405504,28.530967,"Скраглівка, Житомирська область, Україна",337539919.0,Q4422482,,1.0,matched_reverse,high
2545.0,,Ostrog,Berdyczow,Rayki,village,12.0,1765.0,KJW,Raiky,Kijow,Zytomir,KJW_BERDYCZOW,49.96844761,28.48986626,126.0,,49.966923,28.497589,"Райки, Житомирська область, Україна",337539129.0,Q4388941,,1.0,matched_reverse,high
2546.0,,Ostrog,Berdyczow,Hołotki,village,5.0,1765.0,KJW,Myroslavka,Kijow,Zytomir,KJW_BERDYCZOW,49.94867941,28.45785141,126.0,,49.9520228,28.4685651,"Мирославка, Житомирська область, Україна",337539468.0,Q4296203,,1.0,matched_reverse,high
2547.0,,Ostrog,Berdyczow,Gardyszowka,village,5.0,1765.0,KJW,Hardishivka,Kijow,Zytomir,KJW_BERDYCZOW,49.90646,28.43257,126.0,,49.907902,28.435492,"Гардишівка, Житомирська область, Україна",337541276.0,Q4133678,,0.909,matched_reverse,high
2548.0,,Ostrog,Berdyczow,Piatyhorka,village,10.0,1765.0,KJW,Velyka Piatyhirka,Kijow,Zytomir,KJW_BERDYCZOW,49.86875093,28.46866608,126.0,,49.86729,28.474159,"Велика П’ятигірка, Житомирська область, Україна",337542367.0,Q4106321,,1.0,matched_reverse,high
2549.0,,Ostrog,Berdyczow,Karczma Tamże Na Szlaku,village,3.0,1765.0,KJW,Velyka Piatyhirka,Kijow,Zytomir,KJW_BERDYCZOW,49.86698061,28.46557617,126.0,,49.86729,28.474159,"Велика П’ятигірка, Житомирська область, Україна",337542367.0,Q4106321,,1.0,matched_reverse,high
2550.0,,Ostrog,Berdyczow,Obuchowka,village,4.0,1765.0,KJW,Obukhivka,Kijow,Zytomir,KJW_BERDYCZOW,49.8287,28.45243,126.0,,49.829182,28.451839,"Обухівка, Житомирська область, Україна",337543625.0,Q4330088,,1.0,matched_reverse,high
2551.0,,Ostrog,Berdyczow,Raygrodek,town,102.0,1765.0,KJW,Raihorodok,Kijow,Zytomir,KJW_BERDYCZOW,49.82723,28.38083,126.0,,49.826771,28.377001,"Райгородок, Житомирська область, Україна",337543715.0,Q4388925,,1.0,matched_reverse,high
2552.0,,Ostrog,Berdyczow,Szumik,village,5.0,1765.0,KJW,Shumsk,Kijow,Zytomir,KJW_BERDYCZOW,49.79943553,28.34885534,126.0,,,,,,,,,not_found,medium
2553.0,,Ostrog,Berdyczow,Kropiwna,village,3.0,1765.0,KJW,Kropiwna,Kijow,Zytomir,KJW_BERDYCZOW,49.76596192,28.30662664,126.0,,49.764568,28.306993,"Кропивна, Вінницька область, Україна",5260805.0,Q4237651,,1.0,matched_reverse,high
2554.0,,Ostrog,Berdyczow,Pohoryła,village,2.0,1765.0,KJW,,Kijow,Zytomir,KJW_BERDYCZOW,,,126.0,,,,,,,,,no_coords,none
